path,size_bytes,size_MB,extension,mtime,candidate_category,recommended_action,reason
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05c/results/d3/D3_20500502_LCDF_08.json,2148792,2.149,.json,2026-08-06T12:25:26+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05c/results/d3/D3_20500503_LCDF_08.json,2148665,2.149,.json,2026-08-06T12:42:14+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/14_exports/supplementary/figS06_stage04_signal_decomposition.svg,2017282,2.017,.svg,2026-08-08T11:48:31+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/12_supplementary/S06_stage04_signal_decomposition/figS06_stage04_signal_decomposition.svg,2017282,2.017,.svg,2026-08-08T11:48:31+08:00,G,TRACK_IF_FINAL,small figure/document artifact
stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/raw_graph_records/i_anchor_n16_h26_regular.json,1957847,1.958,.json,2026-08-04T12:42:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_03_n16_h26.json,1952347,1.952,.json,2026-08-04T15:33:40+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/blind_family_02_n16_h26.json,1951966,1.952,.json,2026-08-04T22:23:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_02_n16_h26.json,1951966,1.952,.json,2026-08-04T15:33:37+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_04_n16_h26.json,1951664,1.952,.json,2026-08-04T15:33:42+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/blind_family_01_n16_h26.json,1951585,1.952,.json,2026-08-04T22:23:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_01_n16_h26.json,1951585,1.952,.json,2026-08-04T15:33:34+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/v02_blind_validation_01_n16_h26.json,1951574,1.952,.json,2026-08-04T22:23:54+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/v02_blind_test_01_n16_h26.json,1951111,1.951,.json,2026-08-04T22:23:57+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/04_target_attribution/spatial_refinement/controlled_spatial_targets.json,1945234,1.945,.json,2026-08-04T10:21:45+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/12_supplementary/S11_stage07_fourteen_lineage_origins/source_data.json,1924692,1.925,.json,2026-08-08T11:48:39+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/05_fig04_failed_learning_routes/source_data.json,1914184,1.914,.json,2026-08-08T11:44:32+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication/verification_first_dynamic_neural_sph_v0_1/11_literature_verification/evidence_notes/fulltext_cache/M011.pdf,1871904,1.872,.pdf,2026-08-05T21:55:36+08:00,H,EXCLUDE_FROM_GIT,literature/reference material is external to source history
stage_04_Local_Causal_Dynamic_Training/05_task_aligned_gradient/stage04cr/historical_matrix/historical_864_machine_matrix.json,1849034,1.849,.json,2026-08-06T00:02:49+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/target_qualification/blind_target_candidates.json,1827623,1.828,.json,2026-08-04T22:20:20+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/14_exports/supplementary/figS11_stage07_fourteen_lineage_origins.svg,1803928,1.804,.svg,2026-08-08T11:48:38+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/12_supplementary/S11_stage07_fourteen_lineage_origins/figS11_stage07_fourteen_lineage_origins.svg,1803928,1.804,.svg,2026-08-08T11:48:38+08:00,G,TRACK_IF_FINAL,small figure/document artifact
stage_02_Particle_Interaction_Operator/04_target_attribution/reference_fidelity/reference_candidate_results.json,1694883,1.695,.json,2026-08-04T10:56:33+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
06_experiments/stage_01f3b_mms_convergence/trajectory_states/f3b_fixed_b_n48.npz,1620149,1.620,.npz,2026-08-02T11:29:46+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
06_experiments/stage_01f3c_ct2_adjudication/references/f3c_ref_n32_b.npz,1609881,1.610,.npz,2026-08-02T17:56:58+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
06_experiments/stage_01f3b_mms_convergence/trajectory_states/f3b_space_b_n48.npz,1593251,1.593,.npz,2026-08-02T11:23:06+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
06_experiments/stage_01f5b_requalification_execution/checkpoints/f5_space_b_n48.npz,1593243,1.593,.npz,2026-08-03T08:24:40+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
06_experiments/stage_01f3b_mms_convergence/trajectory_states/f3b_fixed_a_n48.npz,1586283,1.586,.npz,2026-08-02T11:26:28+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
stage_04_Local_Causal_Dynamic_Training/05_task_aligned_gradient/stage04cr/linear_probe_diagnostic/linear_probe_results.json,1578086,1.578,.json,2026-08-06T00:02:49+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
06_experiments/stage_01f3b_mms_convergence/trajectory_states/f3b_space_a_n48.npz,1571577,1.572,.npz,2026-08-02T11:19:44+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
06_experiments/stage_01f5b_requalification_execution/checkpoints/f5_space_a_n48.npz,1571572,1.572,.npz,2026-08-03T08:21:35+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
publication_cmame_v1/04_figures/14_exports/main/fig03_verification.png,1555819,1.556,.png,2026-08-08T11:41:40+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/04_fig03_verification/fig03_verification.png,1555819,1.556,.png,2026-08-08T11:41:40+08:00,G,TRACK_IF_FINAL,small figure/document artifact
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500523_LCDF_06.json,1526246,1.526,.json,2026-08-06T15:25:09+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500521_LCDF_06.json,1525337,1.525,.json,2026-08-06T15:24:17+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500522_LCDF_06.json,1521529,1.522,.json,2026-08-06T15:24:08+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500521_LCDF_07.json,1519108,1.519,.json,2026-08-06T15:37:51+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500523_LCDF_07.json,1518639,1.519,.json,2026-08-06T15:38:52+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500521_LCDF_01.json,1517173,1.517,.json,2026-08-06T14:38:13+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500522_LCDF_01.json,1517127,1.517,.json,2026-08-06T14:38:10+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500522_LCDF_07.json,1516635,1.517,.json,2026-08-06T15:37:53+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500523_LCDF_01.json,1516513,1.517,.json,2026-08-06T14:38:22+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500523_LCDF_04.json,1513288,1.513,.json,2026-08-06T14:53:06+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500521_LCDF_04.json,1512694,1.513,.json,2026-08-06T14:52:35+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500522_LCDF_04.json,1512628,1.513,.json,2026-08-06T14:52:31+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500521_LCDF_05.json,1510919,1.511,.json,2026-08-06T15:08:27+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500522_LCDF_05.json,1510898,1.511,.json,2026-08-06T15:08:21+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500523_LCDF_05.json,1509787,1.510,.json,2026-08-06T15:09:19+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500521_LCDF_08.json,1508160,1.508,.json,2026-08-06T15:51:36+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500522_LCDF_08.json,1507902,1.508,.json,2026-08-06T15:51:36+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/results/d3/D3_20500523_LCDF_08.json,1507537,1.508,.json,2026-08-06T15:52:31+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/12_supplementary/S04_stage02_all_runs/source_data.csv,1485831,1.486,.csv,2026-08-08T11:48:29+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/02_optimizer_gradient_qualification/stage05cq/coordinate_block_sampling/preregistered_blind_probe_plan.json,1476334,1.476,.json,2026-08-06T13:22:26+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_02_Particle_Interaction_Operator/08_route_closure/manifests/rendered_record/Stage_02_Research_Record.pdf,1463102,1.463,.pdf,2026-08-04T23:52:36+08:00,B,TRACK,"small report, manifest, configuration, test, or provenance evidence"
publication_cmame_v1/04_figures/12_supplementary/S08_stage06_590_scan/source_data.json,1458893,1.459,.json,2026-08-08T11:48:35+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication/verification_first_dynamic_neural_sph_v0_1/11_literature_verification/evidence_notes/fulltext_cache/M014.pdf,1453358,1.453,.pdf,2026-08-05T21:59:22+08:00,H,EXCLUDE_FROM_GIT,literature/reference material is external to source history
06_experiments/stage_01f3c_ct2_adjudication/references/f3c_ref_n32_a.npz,1353140,1.353,.npz,2026-08-02T16:33:02+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
publication_cmame_v1/04_figures/14_exports/main/fig09_support_gap.png,1343727,1.344,.png,2026-08-08T11:45:05+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/10_fig09_support_gap/fig09_support_gap.png,1343727,1.344,.png,2026-08-08T11:45:05+08:00,G,TRACK_IF_FINAL,small figure/document artifact
06_experiments/stage_01f5b_requalification_execution/references/f5_ref_space_b_n48_third.npz,1327713,1.328,.npz,2026-08-03T08:18:31+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
06_experiments/stage_01f5b_requalification_execution/references/f5_ref_space_b_n48_tighter.npz,1327226,1.327,.npz,2026-08-03T06:09:02+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
06_experiments/stage_01f5b_requalification_execution/references/f5_ref_space_b_n48_baseline.npz,1324696,1.325,.npz,2026-08-03T05:08:01+08:00,D,EXTERNAL_DATA_OR_CHECKPOINT,large/generated numerical or model payload
stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/raw_graph_records/i_sup_n16_h22_regular.json,1281907,1.282,.json,2026-08-04T12:42:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_03_n16_h22.json,1277737,1.278,.json,2026-08-04T15:33:41+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/blind_family_02_n16_h22.json,1277547,1.278,.json,2026-08-04T22:23:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_02_n16_h22.json,1277547,1.278,.json,2026-08-04T15:33:38+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/v02_blind_validation_01_n16_h22.json,1277526,1.278,.json,2026-08-04T22:23:55+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/blind_family_01_n16_h22.json,1277165,1.277,.json,2026-08-04T22:23:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_01_n16_h22.json,1277165,1.277,.json,2026-08-04T15:33:35+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_04_n16_h22.json,1277134,1.277,.json,2026-08-04T15:33:44+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/v02_blind_test_01_n16_h22.json,1276899,1.277,.json,2026-08-04T22:23:58+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
publication_cmame_v1/04_figures/14_exports/main/fig07_formal_training_v1.png,1273116,1.273,.png,2026-08-08T11:45:56+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/08_fig07_formal_training_v1/fig07_formal_training_v1.png,1273116,1.273,.png,2026-08-08T11:45:56+08:00,G,TRACK_IF_FINAL,small figure/document artifact
stage_04_Local_Causal_Dynamic_Training/05_task_aligned_gradient/stage04c/stable_windows/stable_window_results.json,1270901,1.271,.json,2026-08-05T23:37:47+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/12_supplementary/S10_stage07_652_scan/source_data.json,1264467,1.264,.json,2026-08-08T11:48:37+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
project_wide_synthesis/08_publication_assets/data_asset_inventory.json,1224745,1.225,.json,2026-08-05T23:20:45+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_03_Dynamic_SPH_Transformer_Hybrid/08_route_closure/manifests/rendered_record_v4/Stage_03_Research_Record.pdf,1219850,1.220,.pdf,2026-08-05T10:51:24+08:00,B,TRACK,"small report, manifest, configuration, test, or provenance evidence"
stage_03_Dynamic_SPH_Transformer_Hybrid/08_route_closure/manifests/rendered_record_final/Stage_03_Research_Record.pdf,1217686,1.218,.pdf,2026-08-05T10:55:19+08:00,B,TRACK,"small report, manifest, configuration, test, or provenance evidence"
stage_03_Dynamic_SPH_Transformer_Hybrid/08_route_closure/manifests/rendered_record_v5/Stage_03_Research_Record.pdf,1217674,1.218,.pdf,2026-08-05T10:53:23+08:00,B,TRACK,"small report, manifest, configuration, test, or provenance evidence"
stage_02_Particle_Interaction_Operator/05_dataset/controlled_regular_pair_scope_v0_1/raw_graph_records/i_res_n12_h26_regular.json,1190036,1.190,.json,2026-08-04T12:42:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/blind_family_02_n12_h26.json,1186008,1.186,.json,2026-08-04T22:23:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_02_n12_h26.json,1186008,1.186,.json,2026-08-04T15:33:36+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_03_n12_h26.json,1185987,1.186,.json,2026-08-04T15:33:39+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/blind_family_01_n12_h26.json,1185623,1.186,.json,2026-08-04T22:23:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_01_n12_h26.json,1185623,1.186,.json,2026-08-04T15:33:33+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/05_dataset/blind_multifamily_pair_scope_v1_0/graph_records/blind_family_04_n12_h26.json,1185611,1.186,.json,2026-08-04T15:33:42+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/v02_blind_validation_01_n12_h26.json,1185572,1.186,.json,2026-08-04T22:23:53+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
stage_02_Particle_Interaction_Operator/06_model/pair_force_pio_training_protocol_v0_2/records/v02_blind_test_01_n12_h26.json,1185207,1.185,.json,2026-08-04T22:23:56+08:00,D,EXTERNAL_DATA,dataset or trajectory payload; retain on disk and index by manifest
06_experiments/stage_01c_operator_candidates/results/conservation_metrics.csv,1179310,1.179,.csv,2026-07-31T17:36:51+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/09_fig08_heterogeneous_retraining/source_data.json,1177862,1.178,.json,2026-08-08T11:45:59+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/09_fig08_heterogeneous_retraining/fig08_heterogeneous_retraining.png,1173875,1.174,.png,2026-08-08T11:45:59+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/14_exports/main/fig08_heterogeneous_retraining.png,1173875,1.174,.png,2026-08-08T11:45:59+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication/verification_first_dynamic_neural_sph_v0_1/10_manifests/font_cache/c6cafe6b1a56ed8b739253d6df90ca6a-le64.cache-9,1161736,1.162,.cache-9,2026-08-05T12:45:36+08:00,F,IGNORE,"cache, temporary, editor, or generated runtime state"
stage_03_Dynamic_SPH_Transformer_Hybrid/08_route_closure/manifests/font_cache/c6cafe6b1a56ed8b739253d6df90ca6a-le64.cache-9,1161736,1.162,.cache-9,2026-08-05T10:51:23+08:00,F,IGNORE,"cache, temporary, editor, or generated runtime state"
stage_07_Heterogeneous_Development_Pool/01_pool_generation/freeze/stage07a_input_freeze_record.json,1148639,1.149,.json,2026-08-07T07:58:42+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_input_freeze_manifest.json,1148639,1.149,.json,2026-08-07T07:58:42+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_06_Optimizer_Update_Dynamics_Training/01_update_map_qualification/results/d3/D3_20600602_GLOBAL.json,1148162,1.148,.json,2026-08-06T21:46:49+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_06_Optimizer_Update_Dynamics_Training/01_update_map_qualification/results/d3/D3_20600601_GLOBAL.json,1147900,1.148,.json,2026-08-06T21:46:57+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_06_Optimizer_Update_Dynamics_Training/01_update_map_qualification/results/d3/D3_20600603_GLOBAL.json,1147769,1.148,.json,2026-08-06T21:47:01+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/08_fig07_formal_training_v1/source_data.json,1137854,1.138,.json,2026-08-08T11:45:56+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/14_exports/main/fig04_failed_learning_routes.png,1126573,1.127,.png,2026-08-08T11:44:32+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/05_fig04_failed_learning_routes/fig04_failed_learning_routes.png,1126573,1.127,.png,2026-08-08T11:44:32+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/14_exports/main/fig10_systematic_coverage.png,1120419,1.120,.png,2026-08-08T11:47:02+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/11_fig10_systematic_coverage/fig10_systematic_coverage.png,1120419,1.120,.png,2026-08-08T11:47:02+08:00,G,TRACK_IF_FINAL,small figure/document artifact
stage_06_Optimizer_Update_Dynamics_Training/09_manifests/stage06a_input_freeze_manifest.json,1114308,1.114,.json,2026-08-06T20:42:33+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_06_Optimizer_Update_Dynamics_Training/01_update_map_qualification/freeze/stage06a_freeze_record.json,1114308,1.114,.json,2026-08-06T20:42:33+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/14_exports/main/fig06_optimizer_qualification.png,1092493,1.092,.png,2026-08-08T11:41:46+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/07_fig06_optimizer_qualification/fig06_optimizer_qualification.png,1092493,1.092,.png,2026-08-08T11:41:46+08:00,G,TRACK_IF_FINAL,small figure/document artifact
stage_02_Particle_Interaction_Operator/04_target_attribution/qualified_spatial_targets/targets/spatial_target_candidates.json,1080545,1.081,.json,2026-08-04T11:45:43+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
stage_05_Scale_Aware_Discrete_Defect_Training/01_defect_target_qualification/stage05b/results/formal_origin_results.json,1080241,1.080,.json,2026-08-06T10:51:32+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
publication_cmame_v1/04_figures/14_exports/supplementary/figS13_stage08_192_candidates.png,1076139,1.076,.png,2026-08-08T11:49:13+08:00,G,TRACK_IF_FINAL,small figure/document artifact
publication_cmame_v1/04_figures/12_supplementary/S13_stage08_192_candidates/figS13_stage08_192_candidates.png,1076139,1.076,.png,2026-08-08T11:49:13+08:00,G,TRACK_IF_FINAL,small figure/document artifact
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/checkpoint_trajectory/all_590_checkpoint_metrics.jsonl,1059779,1.060,.jsonl,2026-08-07T07:35:07+08:00,J,MANUAL_REVIEW,file role is not safely inferable from type and path
